Date,y,year,month,quarter,month_sin,month_cos,lag_1,lag_2,lag_3,lag_12,roll3_mean,roll6_mean,roll12_mean,roll3_std,roll6_std,roll12_std,mom_1,mom_yoy,has_public_holiday
2015-04-01,1873168,2015,4,2,0.8660254037844387,-0.4999999999999998,1942967.0,1654846.0,1732067.0,1877676.0,1776626.6666666667,1825656.8333333333,1868011.6666666667,149139.53392824225,111249.42581320056,99509.92746576836,-0.035923924595734236,-0.0024008401875510454,0
2015-05-01,1937469,2015,5,2,0.49999999999999994,-0.8660254037844387,1873168.0,1942967.0,1654846.0,1978028.0,1823660.3333333333,1822455.8333333333,1867636.0,150305.30414570644,109203.32040998942,99478.63052206494,0.03432740683163504,-0.020504765352158838,0
2015-06-01,1911209,2015,6,2,1.2246467991473532e-16,-1.0,1937469.0,1873168.0,1942967.0,1942268.0,1917868.0,1840290.6666666667,1864256.0833333333,38808.819886721576,119064.94033537681,96015.69257201336,-0.013553765247340754,-0.015991099065628456,0
2015-07-01,1952895,2015,7,3,-0.4999999999999997,-0.8660254037844388,1911209.0,1937469.0,1873168.0,1993631.0,1907282.0,1841954.3333333333,1861667.8333333333,32329.87236287821,120151.45995561955,94121.52406025035,0.021811324664126275,-0.02043306910857623,0
2015-08-01,1865139,2015,8,3,-0.8660254037844385,-0.5000000000000004,1952895.0,1911209.0,1937469.0,1817310.0,1933857.6666666667,1878759.0,1858273.1666666667,21076.336145861034,113390.4504003765,89553.08615851933,-0.04493636370619003,0.02631856975419722,0
2015-09-01,1859979,2015,9,3,-1.0,-1.8369701987210297e-16,1865139.0,1952895.0,1911209.0,1853286.0,1909747.6666666667,1913807.8333333333,1862258.9166666667,43896.24705294669,37322.70015107387,88623.73571500683,-0.0027665498389127796,0.0036114231694406307,0
2015-10-01,1923108,2015,10,4,-0.8660254037844386,0.5000000000000001,1859979.0,1865139.0,1952895.0,1892374.0,1892671.0,1899976.5,1862816.6666666667,52219.28793080195,39659.47891614661,88583.18310475044,0.03394070578216213,0.016240975621098164,0
2015-11-01,1874235,2015,11,4,-0.5000000000000004,0.8660254037844384,1923108.0,1859979.0,1865139.0,1830460.0,1882742.0,1908299.8333333333,1865377.8333333333,35053.05788372818,38118.43305497954,89949.21680576073,-0.025413549317042983,0.02391475366847673,0
2015-12-01,1867652,2015,12,4,-2.4492935982947064e-16,1.0,1874235.0,1923108.0,1859979.0,1901227.0,1885774.0,1897760.8333333333,1869025.75,33108.5948206806,37170.48332436562,89289.61275649373,-0.003512366378815912,-0.01765964821665167,0
2016-01-01,1906920,2016,1,1,0.49999999999999994,0.8660254037844387,1867652.0,1874235.0,1923108.0,1732067.0,1888331.6666666667,1890501.3333333333,1866227.8333333333,30296.517825211078,38256.26947138119,88713.02612339269,0.021025330200701298,0.1009504828623835,0
2016-02-01,1870776,2016,2,1,0.8660254037844386,0.5000000000000001,1906920.0,1867652.0,1874235.0,1654846.0,1882935.6666666667,1882838.8333333333,1880798.9166666667,21030.220073345245,25853.55026619986,78438.70602805834,-0.0189541249764017,0.13048344075521223,0
2016-03-01,2087553,2016,3,1,1.0,6.123233995736766e-17,1870776.0,1906920.0,1867652.0,1942967.0,1881782.6666666667,1883778.3333333333,1898793.0833333333,21825.535258804844,25175.234629828657,34164.30159327437,0.11587544420069529,0.07441505697214623,0
2016-04-01,1867781,2016,4,2,0.8660254037844387,-0.4999999999999998,2087553.0,1870776.0,1906920.0,1873168.0,1955083.0,1921707.3333333333,1910841.9166666667,116137.08649264455,84255.58077105027,63800.87855402412,-0.10527732709061755,-0.0028758765898200256,0
2016-05-01,2070340,2016,5,2,0.49999999999999994,-0.8660254037844387,1867781.0,2087553.0,1870776.0,1937469.0,1942036.6666666667,1912486.1666666667,1910393.0,126029.73838080176,87052.76851063936,64108.270194046796,0.10844900981431982,0.06857967792000808,0
2016-06-01,1958802,2016,6,2,1.2246467991473532e-16,-1.0,2070340.0,1867781.0,2087553.0,1911209.0,2008558.0,1945170.3333333333,1921465.5833333333,122219.86188422894,104819.91697128469,78963.32934454104,-0.05387424287798137,0.024902038447914387,0
2016-07-01,2079034,2016,7,3,-0.4999999999999997,-0.8660254037844388,1958802.0,2070340.0,1867781.0,1952895.0,1965641.0,1960362.0,1925431.6666666667,101452.5310724183,97701.67335926431,79594.04608652878,0.06138037433084098,0.06459077420957082,0
2016-08-01,1932901,2016,8,3,-0.8660254037844385,-0.5000000000000004,2079034.0,1958802.0,2070340.0,1865139.0,2036058.6666666667,1989047.6666666667,1935943.25,67047.30283414338,103940.24848280424,91054.85630015109,-0.07028889378432479,0.03633080429930424,0
2016-09-01,1952464,2016,9,3,-1.0,-1.8369701987210297e-16,1932901.0,2079034.0,1958802.0,1859979.0,1990245.6666666667,1999401.8333333333,1941590.0833333333,77975.90366474335,92237.61132080073,88324.93118692205,0.010121056381056315,0.04972367967595326,0
2016-10-01,2001816,2016,10,4,-0.8660254037844386,0.5000000000000001,1952464.0,1932901.0,2079034.0,1923108.0,1988133.0,1976887.0,1949297.1666666667,79327.93702725416,82377.07254327755,84508.90845976479,0.02527677847069132,0.04092749861162237,0
2016-11-01,1907871,2016,11,4,-0.5000000000000004,0.8660254037844384,2001816.0,1952464.0,1932901.0,1874235.0,1962393.6666666667,1999226.1666666667,1955856.1666666667,35514.33536381236,62694.522894484995,85341.78414505364,-0.0469298876620029,0.017946522181049973,0
2016-12-01,1944567,2016,12,4,-2.4492935982947064e-16,1.0,1907871.0,2001816.0,1952464.0,1867652.0,1954050.3333333333,1972148.0,1958659.1666666667,46992.58554637453,60897.03199664501,82935.73689400635,0.019234004814790984,0.04118272568979653,0
2017-01-01,1895272,2017,1,1,0.49999999999999994,0.8660254037844387,1944567.0,1907871.0,2001816.0,1906920.0,1951418.0,1969775.5,1965068.75,47345.727441871626,61791.69173521958,78093.76221757923,-0.025350116504085474,-0.0061082793195309515,0
2017-02-01,1735619,2017,2,1,0.8660254037844386,0.5000000000000001,1895272.0,1944567.0,1907871.0,1870776.0,1915903.3333333333,1939148.5,1964098.0833333333,25610.311211176795,37620.04453347135,78949.92401914732,-0.08423751313795591,-0.07224649022651564,0
2017-03-01,2015834,2017,3,1,1.0,6.123233995736766e-17,1735619.0,1895272.0,1944567.0,2087553.0,1858486.0,1906268.1666666667,1952835.0,109223.27601294512,91624.08738627088,100243.0642615526,0.1614496038589115,-0.034355534925340825,0
2017-04-01,1949762,2017,4,2,0.8660254037844387,-0.4999999999999998,2015834.0,1735619.0,1895272.0,1867781.0,1882241.6666666667,1916829.8333333333,1946858.4166666667,140561.20996325166,101169.3540029144,93384.19720065538,-0.03277650838313073,0.04389219078682127,0
2017-05-01,2066789,2017,5,2,0.49999999999999994,-0.8660254037844387,1949762.0,2015834.0,1735619.0,2070340.0,1900405.0,1908154.1666666667,1953690.1666666667,146482.75203244915,94431.42154053919,90011.01469349084,0.060021171814816476,-0.0017151772172686597,0
2017-06-01,1994056,2017,6,2,1.2246467991473532e-16,-1.0,2066789.0,1949762.0,2015834.0,1958802.0,2010795.0,1934640.5,1953394.25,58676.00295691577,114492.13240524595,89597.54568079997,-0.03519130399861814,0.017997735350484545,0
2017-07-01,2073944,2017,7,3,-0.4999999999999997,-0.8660254037844388,1994056.0,2066789.0,1949762.0,2079034.0,2003535.6666666667,1942888.6666666667,1956332.0833333333,59086.61220897101,117103.12944694111,90365.66417964906,0.040063067436421074,-0.002448252409532503,0
2017-08-01,1924663,2017,8,3,-0.8660254037844385,-0.5000000000000004,2073944.0,1994056.0,2066789.0,1932901.0,2044929.6666666667,1972667.3333333333,1955907.9166666667,44202.895565034174,125022.60127779725,89747.18505026934,-0.07197928198639891,-0.004261987551354207,0
2017-09-01,1925961,2017,9,3,-1.0,-1.8369701987210297e-16,1924663.0,2073944.0,1994056.0,1952464.0,1997554.3333333333,2004174.6666666667,1955221.4166666667,74701.9611009866,60513.61088438776,89970.39951860943,0.0006744037787393964,-0.013574129919937117,0
2017-10-01,2044137,2017,10,4,-0.8660254037844386,0.5000000000000001,1925961.0,1924663.0,2073944.0,2001816.0,1974856.0,1989195.8333333333,1953012.8333333333,85815.17936239475,67741.76027065639,90368.6566931005,0.06135949793375883,0.021141303696243785,0
2017-11-01,1976971,2017,11,4,-0.5000000000000004,0.8660254037844384,2044137.0,1925961.0,1924663.0,1907871.0,1964920.3333333333,2004925.0,1956539.5833333333,68606.71548276684,67710.84832137628,93227.01731156546,-0.032857875964282246,0.0362183816411068,0
2017-12-01,2003954,2017,12,4,-2.4492935982947064e-16,1.0,1976971.0,2044137.0,1925961.0,1944567.0,1982356.3333333333,1989955.3333333333,1962297.9166666667,59271.773259565314,60882.70854903782,92074.5524388305,0.013648657466396763,0.03053996082418342,0
2018-01-01,2000086,2018,1,1,0.49999999999999994,0.8660254037844387,2003954.0,1976971.0,2044137.0,1895272.0,2008354.0,1991605.0,1967246.8333333333,33798.48944849446,61149.55404907232,92629.22071535361,-0.0019301840261802816,0.05530288000877981,0
2018-02-01,1820012,2018,2,1,0.8660254037844386,0.5000000000000001,2000086.0,2003954.0,1976971.0,1735619.0,1993670.3333333333,1979295.3333333333,1975981.3333333333,14590.790120254802,47073.11096865255,90133.45367472462,-0.0900331285754713,0.04862415080729132,0
2018-03-01,2049785,2018,3,1,1.0,6.123233995736766e-17,1820012.0,2000086.0,2003954.0,2015834.0,1941350.6666666667,1961853.5,1983014.0833333333,105100.16354570212,79549.44627525947,70918.19933680397,0.12624806869405258,0.01684216061441557,0
2018-04-01,1984369,2018,4,2,0.8660254037844387,-0.4999999999999998,2049785.0,1820012.0,2000086.0,1949762.0,1956627.6666666667,1982490.8333333333,1985843.3333333333,120894.07733356225,84295.73178617693,72993.43275856547,-0.03191359093758617,0.017749345817592133,0
2018-05-01,2164458,2018,5,2,0.49999999999999994,-0.8660254037844387,1984369.0,2049785.0,1820012.0,2066789.0,1951388.6666666667,1972529.5,1988727.25,118383.63346482204,78913.5738152848,72116.67366418675,0.09075378621617247,0.04725639627460754,0
2018-06-01,2093942,2018,6,2,1.2246467991473532e-16,-1.0,2164458.0,1984369.0,2049785.0,1994056.0,2066204.0,2003777.3333333333,1996866.3333333333,91160.29646178204,111440.58535680387,85918.39911782673,-0.03257905674307382,0.050091873046694824,0
2018-07-01,2179896,2018,7,3,-0.4999999999999997,-0.8660254037844388,2093942.0,2164458.0,1984369.0,2073944.0,2080923.0,2018775.3333333333,2005190.1666666667,90747.63220602502,117366.95974876023,90345.81896331462,0.041048892471711174,0.051087203897501654,0
2018-08-01,1997854,2018,8,3,-0.8660254037844385,-0.5000000000000004,2179896.0,2093942.0,2164458.0,1924663.0,2146098.6666666665,2048743.6666666667,2014019.5,45823.807887749004,133489.31660124386,102089.79564490626,-0.0835094885260581,0.0380279560629575,0
2018-09-01,2005695,2018,9,3,-1.0,-1.8369701987210297e-16,1997854.0,2179896.0,2093942.0,1925961.0,2090564.0,2078384.0,2020118.75,91067.9998901919,82579.9914143884,98385.10567905,0.003924711215133936,0.04139959220358036,0
2018-10-01,2079492,2018,10,4,-0.8660254037844386,0.5000000000000001,2005695.0,1997854.0,2179896.0,2044137.0,2061148.3333333333,2071035.6666666667,2026763.25,102913.19922309928,87451.78650357651,94044.71341299525,0.03679372985424001,0.017295807472786695,0
2018-11-01,2037847,2018,11,4,-0.5000000000000004,0.8660254037844384,2079492.0,2005695.0,1997854.0,1976971.0,2027680.3333333333,2086889.5,2029709.5,45041.16919367568,76539.41349070077,95185.36869470043,-0.020026525709163634,0.030792560942977998,0
2018-12-01,2047518,2018,12,4,-2.4492935982947064e-16,1.0,2037847.0,2079492.0,2005695.0,2003954.0,2041011.3333333333,2065787.6666666667,2034782.5,37000.12238268032,67835.06391437339,93730.19505959493,0.0047456948436266355,0.02173902195359778,0
2019-01-01,2113413,2019,1,1,0.49999999999999994,0.8660254037844387,2047518.0,2037847.0,2079492.0,2000086.0,2054952.3333333333,2058050.3333333333,2038412.8333333333,21795.14832097553,66618.1593161138,93270.13008737465,0.032182867256844716,0.05666106357426637,0
